id,cad_number,received_datetime,entry_datetime,dispatch_datetime,enroute_datetime,onscene_datetime,close_datetime,call_type_original,call_type_original_desc,call_type_original_notes,call_type_final,call_type_final_desc,call_type_final_notes,priority_original,priority_final,agency,disposition,onview_flag,sensitive_call,intersection_name,intersection_id,intersection_point,supervisor_district,analysis_neighborhood,police_district,call_last_updated_at,data_as_of,data_loaded_at,Analysis Neighborhoods
33233715,251161152,2025/04/26 10:35:12 AM,2025/04/26 10:35:12 AM,2025/04/26 10:35:12 AM,2025/04/26 10:35:12 AM,2025/04/26 10:35:12 AM,2025/04/26 11:36:19 AM,1030,WANTED VEHICLE / SUB,,1030,WANTED VEHICLE / SUB,,B,B,Police,UTL,Y,false,23RD ST \ POTRERO AVE,23963000,POINT (-122.406480458 37.754564212),9,Mission,MISSION,2025/04/26 11:36:21 AM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,20
33238033,251162379,2025/04/26 05:19:21 PM,2025/04/26 05:19:21 PM,2025/04/26 05:19:21 PM,2025/04/26 05:19:21 PM,2025/04/26 05:19:21 PM,2025/04/26 05:24:18 PM,903,PASSING CALL,,903,PASSING CALL,,C,C,Police,HAN,Y,true,,,,,,,2025/04/26 05:24:20 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,
33230199,251160307,2025/04/26 03:05:17 AM,2025/04/26 03:07:12 AM,2025/04/26 05:21:07 AM,2025/04/26 05:21:07 AM,2025/04/26 05:23:43 AM,2025/04/26 05:23:45 AM,415,NOISE NUISANCE,**909**,415,NOISE NUISANCE,**909**,C,C,Police,GOA,N,false,08TH ST \ HOWARD ST,24299000,POINT (-122.411606113 37.776221356),6,South of Market,SOUTHERN,2025/04/26 05:23:47 AM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,34
33228937,251160180,2025/04/26 01:51:54 AM,2025/04/26 01:51:54 AM,2025/04/26 01:51:54 AM,2025/04/26 01:51:54 AM,2025/04/26 01:51:54 AM,2025/04/26 01:56:58 AM,418,FIGHT NO WEAPON,,418,FIGHT NO WEAPON,,B,B,Police,HAN,Y,false,03RD ST \ HARRISON ST,24513000,POINT (-122.397385538 37.782553593),6,South of Market,SOUTHERN,2025/04/26 01:56:59 AM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,34
33213643,251143289,2025/04/24 10:29:27 PM,2025/04/24 10:33:34 PM,2025/04/25 12:46:34 AM,2025/04/25 12:46:34 AM,2025/04/25 12:48:41 AM,2025/04/25 12:48:52 AM,917,SUSPICIOUS PERSON,,917,SUSPICIOUS PERSON,,C,C,Police,GOA,N,false,CHESTNUT ST \ LAGUNA ST,26740000,POINT (-122.431311321 37.801444935),2,Marina,NORTHERN,2025/04/25 12:48:54 AM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,13
33238766,251161416,2025/04/26 11:57:18 AM,2025/04/26 11:57:18 AM,2025/04/26 11:57:18 AM,2025/04/26 11:57:18 AM,2025/04/26 11:57:18 AM,2025/04/26 06:35:32 PM,400,DEMO / PROTEST,,400,DEMO / PROTEST,,B,B,Police,HAN,Y,false,OFARRELL ST \ VAN NESS AVE,25192000,POINT (-122.421192974 37.784753446),5,Tenderloin,NORTHERN,2025/04/26 06:35:33 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,36
33230096,251160332,2025/04/26 03:18:23 AM,2025/04/26 03:25:44 AM,2025/04/26 04:59:25 AM,2025/04/26 04:59:25 AM,2025/04/26 05:01:33 AM,2025/04/26 05:03:25 AM,601,TRESPASSER,,601,TRESPASSER,,C,C,Police,UTL,N,false,FRANCISCO ST \ POWELL ST,25458000,POINT (-122.411766481 37.804896011),3,North Beach,CENTRAL,2025/04/26 05:03:27 AM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,23
33231485,251160564,2025/04/26 06:44:32 AM,2025/04/26 06:52:26 AM,2025/04/26 08:40:35 AM,2025/04/26 08:40:35 AM,2025/04/26 08:40:35 AM,2025/04/26 08:40:39 AM,917,SUSPICIOUS PERSON,,917,SUSPICIOUS PERSON,,C,C,Police,NOM,N,false,LARKIN ST \ OFARRELL ST,25152000,POINT (-122.41790141 37.785167215),5,Tenderloin,NORTHERN,2025/04/26 08:40:40 AM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,36
33233572,251161291,2025/04/26 11:23:46 AM,2025/04/26 11:23:46 AM,2025/04/26 11:23:46 AM,2025/04/26 11:23:46 AM,2025/04/26 11:23:46 AM,2025/04/26 11:25:34 AM,903,PASSING CALL,,903,PASSING CALL,,C,C,Police,,Y,true,,,,,,,2025/04/26 11:25:36 AM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,
33231731,251160515,2025/04/26 06:26:29 AM,2025/04/26 06:26:59 AM,2025/04/26 07:52:18 AM,2025/04/26 07:52:18 AM,2025/04/26 08:12:53 AM,2025/04/26 08:57:43 AM,409,TOW TRUCK,,409,TOW TRUCK,7.2.41,C,C,Municipal Transportation Agency,HAN,N,false,GREENWICH ST \ POWELL ST,25451000,POINT (-122.411202592 37.802100726),3,North Beach,CENTRAL,2025/04/26 08:57:44 AM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,23
33227525,251153421,2025/04/25 10:42:09 PM,2025/04/25 10:42:56 PM,2025/04/25 10:43:26 PM,2025/04/25 10:43:26 PM,2025/04/25 10:53:09 PM,2025/04/25 11:05:46 PM,240,ASSAULT / BATTERY,,240,ASSAULT / BATTERY,,A,A,Police,HAN,N,false,ANDERSON ST \ CRESCENT AVE,21181000,POINT (-122.415554402 37.734824857),9,Bernal Heights,INGLESIDE,2025/04/25 11:05:48 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,2
33232427,251160995,2025/04/26 09:47:28 AM,2025/04/26 09:47:28 AM,2025/04/26 09:47:28 AM,2025/04/26 09:47:28 AM,2025/04/26 09:47:28 AM,2025/04/26 09:51:49 AM,903,PASSING CALL,,903,PASSING CALL,,C,C,Police,HAN,Y,true,,,,,,,2025/04/26 09:51:51 AM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,
33236580,251162001,2025/04/26 03:12:09 PM,2025/04/26 03:13:11 PM,2025/04/26 03:13:30 PM,2025/04/26 03:13:30 PM,2025/04/26 03:21:45 PM,2025/04/26 03:23:25 PM,910,WELL BEING CHECK,,910,WELL BEING CHECK,,A,A,Police,ND,N,false,GRIFFITH ST \ REVERE AVE,20067000,POINT (-122.380817112 37.726363516),10,Bayview Hunters Point,BAYVIEW,2025/04/26 03:23:26 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,1
33218307,251151241,2025/04/25 11:17:43 AM,2025/04/25 11:17:43 AM,2025/04/25 11:17:43 AM,2025/04/25 11:17:43 AM,2025/04/25 11:17:43 AM,2025/04/25 11:20:06 AM,903,PASSING CALL,,903,PASSING CALL,,C,C,Police,HAN,Y,true,,,,,,,2025/04/25 11:20:07 AM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,
33237062,251162159,2025/04/26 03:56:00 PM,2025/04/26 03:57:35 PM,2025/04/26 03:58:10 PM,2025/04/26 03:58:10 PM,2025/04/26 04:00:52 PM,2025/04/26 04:02:14 PM,100A,AUDIBLE ALARM,,100A,AUDIBLE ALARM,,B,B,Police,PAS,N,true,,,,,,,2025/04/26 04:02:16 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,
33233675,251161229,2025/04/26 11:00:33 AM,2025/04/26 11:02:36 AM,2025/04/26 11:02:56 AM,2025/04/26 11:02:56 AM,2025/04/26 11:30:42 AM,2025/04/26 11:31:31 AM,100A,AUDIBLE ALARM,,100A,AUDIBLE ALARM,,B,B,Police,PAS,N,true,,,,,,,2025/04/26 11:31:32 AM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,
33231767,251160823,2025/04/26 08:54:08 AM,2025/04/26 08:54:08 AM,2025/04/26 08:54:08 AM,2025/04/26 08:54:08 AM,2025/04/26 08:54:08 AM,2025/04/26 09:00:12 AM,903,PASSING CALL,,903,PASSING CALL,,C,C,Police,HAN,Y,true,,,,,,,2025/04/26 09:00:14 AM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,
33220900,251151791,2025/04/25 01:53:48 PM,2025/04/25 01:53:48 PM,2025/04/25 01:53:48 PM,2025/04/25 01:53:48 PM,2025/04/25 01:58:42 PM,2025/04/25 02:19:36 PM,919,SIT/LIE ENFORCEMENT,,919,SIT/LIE ENFORCEMENT,,C,C,Police,GOA,HSOC,false,HOWARD ST \ MARY ST,23947000,POINT (-122.405718739 37.780878374),6,South of Market,SOUTHERN,2025/04/25 02:19:38 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,34
33225063,251152677,2025/04/25 06:15:18 PM,2025/04/25 06:15:18 PM,2025/04/25 07:42:43 PM,2025/04/25 07:42:43 PM,,,587,TRAF VIOLATION CITE,,587,TRAF VIOLATION CITE,22500F,C,C,Municipal Transportation Agency,,N,false,17TH ST \ HARTFORD ST,25793000,POINT (-122.434062387 37.762550825),8,Castro/Upper Market,MISSION,2025/04/25 07:42:44 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,5
33226963,251153329,2025/04/25 10:07:59 PM,2025/04/25 10:07:59 PM,2025/04/25 10:07:59 PM,2025/04/25 10:07:59 PM,2025/04/25 10:07:59 PM,2025/04/25 10:10:33 PM,903,PASSING CALL,,903,PASSING CALL,,C,C,Police,HAN,Y,true,,,,,,,2025/04/25 10:10:34 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,
33220083,251151652,2025/04/25 01:20:52 PM,2025/04/25 01:20:52 PM,2025/04/25 01:20:52 PM,2025/04/25 01:20:52 PM,2025/04/25 01:20:52 PM,2025/04/25 01:23:54 PM,903,PASSING CALL,,903,PASSING CALL,,C,C,Police,ADV,Y,true,,,,,,,2025/04/25 01:25:27 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,
33214878,251150303,2025/04/25 04:23:57 AM,2025/04/25 04:24:58 AM,2025/04/25 04:41:10 AM,2025/04/25 04:41:10 AM,2025/04/25 04:44:37 AM,2025/04/25 04:46:25 AM,415,NOISE NUISANCE,,415,NOISE NUISANCE,,C,C,Police,ADV,N,false,GOUGH ST \ LILY ST,25905000,POINT (-122.42250219 37.774550932),6,Hayes Valley,NORTHERN,2025/04/25 04:46:27 AM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,9
33234745,251161336,2025/04/26 11:34:06 AM,2025/04/26 11:36:03 AM,2025/04/26 12:37:44 PM,2025/04/26 12:37:44 PM,2025/04/26 12:40:33 PM,2025/04/26 12:41:39 PM,917,SUSPICIOUS PERSON,DRUGS,915,HOMELESS COMPLAINT,,C,C,Police,ADV,N,false,GOUGH ST \ ROSE ST,24453000,POINT (-122.422312068 37.77361913),6,Hayes Valley,NORTHERN,2025/04/26 12:41:40 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,9
33239100,251162627,2025/04/26 06:56:52 PM,2025/04/26 06:56:52 PM,2025/04/26 06:56:52 PM,2025/04/26 06:56:52 PM,2025/04/26 06:56:52 PM,2025/04/26 07:04:07 PM,585,TRAFFIC STOP,,585,TRAFFIC STOP,,B,B,Police,ADV,Y,true,,,,,,,2025/04/26 07:04:09 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,
33212158,251143207,2025/04/24 09:53:33 PM,2025/04/24 09:53:33 PM,2025/04/24 09:53:33 PM,2025/04/24 09:53:33 PM,2025/04/24 09:53:33 PM,2025/04/24 09:55:43 PM,903,PASSING CALL,,903,PASSING CALL,,C,C,Police,,Y,true,,,,,,,2025/04/24 09:55:45 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,
33224654,251151886,2025/04/25 02:24:03 PM,2025/04/25 02:24:03 PM,2025/04/25 07:18:27 PM,2025/04/25 07:18:27 PM,,,587,TRAF VIOLATION CITE,,587,TRAF VIOLATION CITE,22500B,C,C,Municipal Transportation Agency,,N,false,KEITH ST \ SHAFTER AVE,20158000,POINT (-122.388855117 37.729980415),10,Bayview Hunters Point,BAYVIEW,2025/04/25 07:18:28 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,1
33235927,251161783,2025/04/26 01:47:30 PM,2025/04/26 01:49:48 PM,2025/04/26 02:11:25 PM,2025/04/26 02:11:25 PM,2025/04/26 02:18:45 PM,2025/04/26 02:18:49 PM,415,NOISE NUISANCE,,415,NOISE NUISANCE,,C,C,Police,GOA,N,false,FRANCE AVE \ MISSION ST,21735000,POINT (-122.438329414 37.720015525),11,Excelsior,INGLESIDE,2025/04/26 02:18:51 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,7
33217955,251150649,2025/04/25 08:08:44 AM,2025/04/25 08:11:28 AM,2025/04/25 10:37:02 AM,2025/04/25 10:37:02 AM,2025/04/25 10:42:05 AM,2025/04/25 10:53:46 AM,409,TOW TRUCK,7.2.46,409,TOW TRUCK,7.2.46,C,C,Municipal Transportation Agency,CIT,N,false,LOMBARD ST \ STOCKTON ST,25398000,POINT (-122.409749294 37.803236715),3,North Beach,CENTRAL,2025/04/25 10:53:49 AM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,23
33223156,251152473,2025/04/25 05:16:53 PM,2025/04/25 05:16:53 PM,2025/04/25 05:16:53 PM,2025/04/25 05:16:53 PM,2025/04/25 05:16:53 PM,2025/04/25 05:30:47 PM,903,PASSING CALL,,903,PASSING CALL,,C,C,Police,,Y,true,,,,,,,2025/04/25 05:30:48 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,
33229010,251160166,2025/04/26 01:42:43 AM,2025/04/26 01:43:41 AM,2025/04/26 01:44:34 AM,2025/04/26 01:44:34 AM,2025/04/26 01:49:51 AM,2025/04/26 02:05:07 AM,240,ASSAULT / BATTERY,,240,ASSAULT / BATTERY,,A,A,Police,GOA,N,false,02ND ST \ MISSION ST,24597000,POINT (-122.399798024 37.78800716),6,Financial District/South Beach,SOUTHERN,2025/04/26 02:05:09 AM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,8
33238989,251162385,2025/04/26 05:22:08 PM,2025/04/26 05:22:08 PM,2025/04/26 06:52:28 PM,2025/04/26 06:52:28 PM,,,587,TRAF VIOLATION CITE,,587,TRAF VIOLATION CITE,22500F,C,C,Municipal Transportation Agency,,N,false,FILBERT ST \ JONES ST,25493000,POINT (-122.415943353 37.800547214),3,Russian Hill,CENTRAL,2025/04/26 06:52:29 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,32
33214599,251150255,2025/04/25 03:18:34 AM,2025/04/25 03:18:34 AM,2025/04/25 03:18:34 AM,2025/04/25 03:18:34 AM,2025/04/25 03:18:34 AM,2025/04/25 03:18:41 AM,903,PASSING CALL,,903,PASSING CALL,,C,C,Police,HAN,Y,true,,,,,,,2025/04/25 03:20:00 AM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,
33230539,251160549,2025/04/26 06:44:33 AM,2025/04/26 06:44:33 AM,2025/04/26 06:44:33 AM,2025/04/26 06:44:33 AM,2025/04/26 06:44:33 AM,2025/04/26 06:47:34 AM,915,HOMELESS COMPLAINT,,915,HOMELESS COMPLAINT,,C,C,Police,ADV,Y,false,Not Available,,,,,,2025/04/26 06:47:36 AM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,
33225169,251152381,2025/04/25 04:56:15 PM,2025/04/25 04:56:15 PM,2025/04/25 04:56:32 PM,2025/04/25 04:56:32 PM,2025/04/25 04:58:04 PM,2025/04/25 07:48:50 PM,BOX,FULL BOX,FIB,905,MEET W/CITY EMPLOYEE,,A,A,Police,REP,N,false,ELLIS ST \ JONES ST,24936000,POINT (-122.412782128 37.784866246),5,Tenderloin,TENDERLOIN,2025/04/25 07:48:52 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,36
33219884,251151562,2025/04/25 12:53:17 PM,2025/04/25 12:53:57 PM,2025/04/25 01:07:17 PM,2025/04/25 01:07:17 PM,2025/04/25 01:07:17 PM,2025/04/25 01:12:45 PM,917,SUSPICIOUS PERSON,DRUGS,917,SUSPICIOUS PERSON,DRUGS,C,C,Police,HAN,N,false,ELLIS ST \ JONES ST,24936000,POINT (-122.412782128 37.784866246),5,Tenderloin,TENDERLOIN,2025/04/25 01:12:46 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,36
33219931,251151361,2025/04/25 11:51:08 AM,2025/04/25 11:53:20 AM,2025/04/25 12:25:08 PM,2025/04/25 12:25:08 PM,2025/04/25 01:14:03 PM,2025/04/25 01:15:33 PM,459,BURGLARY,,459,BURGLARY,,C,C,Police,UTL,N,false,GOUGH ST \ GREEN ST,26573000,POINT (-122.427080193 37.797200169),2,Marina,NORTHERN,2025/04/25 01:15:35 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,13
33230708,251160585,2025/04/26 07:08:01 AM,2025/04/26 07:08:01 AM,2025/04/26 07:08:01 AM,2025/04/26 07:08:01 AM,2025/04/26 07:08:01 AM,2025/04/26 07:12:20 AM,903,PASSING CALL,,903,PASSING CALL,,C,C,Police,HAN,Y,true,,,,,,,2025/04/26 07:12:22 AM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,
33227789,251153418,2025/04/25 10:40:59 PM,2025/04/25 10:40:59 PM,2025/04/25 10:40:59 PM,2025/04/25 10:40:59 PM,2025/04/25 10:40:59 PM,2025/04/25 11:33:47 PM,916,SUSPICIOUS VEHICLE,,916,SUSPICIOUS VEHICLE,,C,C,Police,CIT,Y,false,15TH ST \ MISSION ST,24171000,POINT (-122.419825234 37.766673602),9,Mission,MISSION,2025/04/25 11:33:49 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,20
33236312,251161629,2025/04/26 12:59:24 PM,2025/04/26 01:00:45 PM,2025/04/26 01:43:29 PM,2025/04/26 01:43:29 PM,2025/04/26 02:21:06 PM,2025/04/26 02:54:08 PM,100A,AUDIBLE ALARM,,100A,AUDIBLE ALARM,,B,B,Police,PAS,N,true,,,,,,,2025/04/26 02:54:10 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,
33230441,251160465,2025/04/26 05:27:44 AM,2025/04/26 05:29:21 AM,2025/04/26 05:43:04 AM,2025/04/26 05:43:04 AM,2025/04/26 05:43:04 AM,2025/04/26 06:34:15 AM,518,VEH ACCIDENT,586,518,VEH ACCIDENT,586,B,B,Police,ND,N,false,HYDE ST \ PINE ST,25234000,POINT (-122.4172048 37.790045141),3,Nob Hill,CENTRAL,2025/04/26 06:34:17 AM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,21
33224386,251152757,2025/04/25 06:44:29 PM,2025/04/25 06:44:29 PM,2025/04/25 06:44:29 PM,2025/04/25 06:44:29 PM,2025/04/25 06:44:29 PM,2025/04/25 06:58:01 PM,903,PASSING CALL,,903,PASSING CALL,,C,C,Police,,Y,true,,,,,,,2025/04/25 06:58:03 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,
33225255,251152762,2025/04/25 06:44:34 PM,2025/04/25 06:45:07 PM,2025/04/25 06:46:04 PM,2025/04/25 06:46:04 PM,2025/04/25 06:50:32 PM,2025/04/25 07:54:18 PM,488,PETTY THEFT,IP,488,PETTY THEFT,IP,B,B,Police,REP,N,false,CLAYTON ST \ HAIGHT ST,26409000,POINT (-122.448578817 37.769797851),5,Haight Ashbury,PARK,2025/04/25 07:54:20 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,3
33230808,251160608,2025/04/26 07:19:09 AM,2025/04/26 07:19:09 AM,2025/04/26 07:19:09 AM,2025/04/26 07:19:09 AM,2025/04/26 07:19:09 AM,2025/04/26 07:19:13 AM,903,PASSING CALL,,903,PASSING CALL,,C,C,Police,HAN,Y,true,,,,,,,2025/04/26 07:23:52 AM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,
33213313,251143018,2025/04/24 08:41:28 PM,2025/04/24 08:42:10 PM,2025/04/24 11:55:09 PM,2025/04/24 11:55:09 PM,,,587,TRAF VIOLATION CITE,22500F,587,TRAF VIOLATION CITE,22500F,C,C,Municipal Transportation Agency,,N,false,FRANCE AVE \ PARIS ST,21730000,POINT (-122.436756332 37.71926881),11,Excelsior,INGLESIDE,2025/04/24 11:55:09 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,7
33237638,251162132,2025/04/26 03:45:35 PM,2025/04/26 03:50:23 PM,2025/04/26 03:53:01 PM,2025/04/26 03:53:01 PM,2025/04/26 04:46:46 PM,2025/04/26 04:49:52 PM,418,FIGHT NO WEAPON,518,418,FIGHT NO WEAPON,518,B,B,Police,GOA,N,false,CESAR CHAVEZ ST \ SOUTH VAN NESS AVE,33364000,POINT (-122.415862793 37.74821215),9,Mission,MISSION,2025/04/26 04:49:53 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,20
33240315,251162860,2025/04/26 08:11:49 PM,2025/04/26 08:13:57 PM,2025/04/26 08:30:24 PM,2025/04/26 08:30:24 PM,2025/04/26 08:39:19 PM,2025/04/26 08:40:57 PM,418,FIGHT NO WEAPON,601,418,FIGHT NO WEAPON,601,B,B,Police,GOA,N,false,NORTH POINT ST \ POWELL ST,25480000,POINT (-122.412141424 37.806758083),3,North Beach,CENTRAL,2025/04/26 08:40:59 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,23
33224818,251151394,2025/04/25 12:05:19 PM,2025/04/25 12:05:19 PM,2025/04/25 07:21:06 PM,2025/04/25 07:21:06 PM,,2025/04/25 03:18:14 PM,587,TRAF VIOLATION CITE,,587,TRAF VIOLATION CITE,25/500E,C,C,Municipal Transportation Agency,47A,N,false,MASON ST \ VALLEJO ST,25116000,POINT (-122.412095884 37.79816524),3,Chinatown,CENTRAL,2025/04/25 07:28:18 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,6
33214464,251150225,2025/04/25 02:51:56 AM,2025/04/25 02:51:56 AM,2025/04/25 02:51:56 AM,2025/04/25 02:51:56 AM,2025/04/25 02:51:56 AM,2025/04/25 02:55:11 AM,903,PASSING CALL,,903,PASSING CALL,,C,C,Police,HAN,Y,true,,,,,,,2025/04/25 02:55:13 AM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,
33215284,251150415,2025/04/25 06:32:30 AM,2025/04/25 06:32:30 AM,2025/04/25 06:32:30 AM,2025/04/25 06:32:30 AM,2025/04/25 06:32:30 AM,2025/04/25 06:32:39 AM,915,HOMELESS COMPLAINT,,915,HOMELESS COMPLAINT,,C,C,Police,ADV,Y,false,STEINER ST \ TURK ST,26048000,POINT (-122.433784546 37.780286695),5,Western Addition,NORTHERN,2025/04/25 06:32:41 AM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,39
33212100,251143064,2025/04/24 08:56:15 PM,2025/04/24 08:59:08 PM,2025/04/24 09:41:34 PM,2025/04/24 09:41:34 PM,2025/04/24 09:46:52 PM,2025/04/24 09:47:53 PM,650,THREATS / HARASSMENT,,650,THREATS / HARASSMENT,,B,B,Police,GOA,N,false,VALLEJO ST \ VAN NESS AVE,26552000,POINT (-122.423601297 37.796691059),3,Marina,NORTHERN,2025/04/24 09:47:55 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,13
33216204,251150651,2025/04/25 08:12:03 AM,2025/04/25 08:12:03 AM,2025/04/25 08:12:03 AM,2025/04/25 08:12:03 AM,2025/04/25 08:12:03 AM,2025/04/25 08:17:30 AM,903,PASSING CALL,,903,PASSING CALL,,C,C,Police,HAN,Y,true,,,,,,,2025/04/25 08:17:32 AM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,
33211516,251142927,2025/04/24 08:06:56 PM,2025/04/24 08:06:56 PM,2025/04/24 08:56:10 PM,2025/04/24 08:56:10 PM,,,587,TRAF VIOLATION CITE,,587,TRAF VIOLATION CITE,500F,C,C,Municipal Transportation Agency,,N,false,30TH AVE \ IRVING ST,27717000,POINT (-122.488909734 37.763042542),4,Sunset/Parkside,TARAVAL,2025/04/24 08:56:11 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,35
33226250,251152922,2025/04/25 07:33:46 PM,2025/04/25 07:36:00 PM,2025/04/25 08:14:31 PM,2025/04/25 08:14:31 PM,2025/04/25 08:18:21 PM,2025/04/25 09:01:45 PM,409,TOW TRUCK,.46,409,TOW TRUCK,.46,C,C,Municipal Transportation Agency,HAN,N,false,EDDY ST \ TAYLOR ST,24925000,POINT (-122.410951618 37.784141012),5,Tenderloin,TENDERLOIN,2025/04/25 09:01:46 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,36
33233910,251160726,2025/04/26 08:21:45 AM,2025/04/26 08:21:45 AM,2025/04/26 11:48:39 AM,2025/04/26 11:48:39 AM,,,587,TRAF VIOLATION CITE,,587,TRAF VIOLATION CITE,22500F,C,C,Municipal Transportation Agency,,N,false,CENTRAL AVE \ PAGE ST,26324000,POINT (-122.443836149 37.771358113),5,Haight Ashbury,PARK,2025/04/26 11:48:40 AM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,3
33235353,251161535,2025/04/26 12:28:44 PM,2025/04/26 12:29:17 PM,2025/04/26 12:43:36 PM,2025/04/26 12:43:36 PM,2025/04/26 01:24:49 PM,2025/04/26 01:31:12 PM,409,TOW TRUCK,7.2.27,409,TOW TRUCK,7.2.27,C,C,Municipal Transportation Agency,GOA,N,false,DIVISADERO ST \ GOLDEN GATE AVE,26070000,POINT (-122.438552277 37.778724108),5,Western Addition,PARK,2025/04/26 01:31:13 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,39
33226701,251152948,2025/04/25 07:45:19 PM,2025/04/25 07:45:19 PM,2025/04/25 09:42:03 PM,2025/04/25 09:42:03 PM,,,587,TRAF VIOLATION CITE,,587,TRAF VIOLATION CITE,22500F,C,C,Municipal Transportation Agency,,N,false,NAPLES ST \ RUSSIA AVE,21711000,POINT (-122.432385187 37.719298462),11,Excelsior,INGLESIDE,2025/04/25 09:42:05 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,7
33236240,251161924,2025/04/26 02:44:05 PM,2025/04/26 02:44:05 PM,2025/04/26 02:44:05 PM,2025/04/26 02:44:05 PM,2025/04/26 02:44:05 PM,2025/04/26 02:47:50 PM,903,PASSING CALL,,903,PASSING CALL,,C,C,Police,,Y,true,,,,,,,2025/04/26 02:47:52 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,
33217956,251150812,2025/04/25 09:05:14 AM,2025/04/25 09:06:30 AM,2025/04/25 09:07:27 AM,2025/04/25 09:07:27 AM,2025/04/25 09:19:17 AM,2025/04/25 10:53:49 AM,418,FIGHT NO WEAPON,RO VIOLATION,418,FIGHT NO WEAPON,RO VIOLATION,A,A,Police,REP,N,false,25TH AVE \ EL CAMINO DEL MAR,27662000,POINT (-122.485283462 37.787611838),1,Seacliff,RICHMOND,2025/04/25 10:53:51 AM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,33
33214116,251150091,2025/04/25 01:12:01 AM,2025/04/25 01:12:01 AM,2025/04/25 01:12:23 AM,2025/04/25 01:12:23 AM,2025/04/25 01:25:28 AM,2025/04/25 02:00:00 AM,71C1,VEHICLE FIRE,,905,MEET W/CITY EMPLOYEE,,A,A,Police,REP,N,false,BRUSSELS ST \ WOOLSEY ST,20604000,POINT (-122.404586269 37.724718145),9,Portola,BAYVIEW,2025/04/25 02:00:01 AM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,25
